object_id,curiosity_text,source_label,source_url,verified
"caldwell-C72","NGC 55 è una galassia barrata quasi di taglio con regioni di formazione stellare sparse e un profilo irregolare. La sua vicinanza permette di risolvere singole stelle nonostante l'aspetto nebuloso complessivo.","NASA Hubble","https://science.nasa.gov/mission/hubble/science/explore-the-night-sky/hubble-caldwell-catalog/caldwell-72/",1
"caldwell-C73","NGC 1851 mostra due rami subgiganti distinti nel diagramma colore-magnitudine. Questa doppia popolazione potrebbe derivare da episodi di formazione diversi o persino dalla fusione di due ammassi antichi.","NASA Hubble","https://science.nasa.gov/mission/hubble/science/explore-the-night-sky/hubble-caldwell-catalog/caldwell-73/",1
"caldwell-C74","Le immagini del telescopio Webb hanno rivelato nella Nebulosa Anello del Sud gusci molecolari e archi prima nascosti. La stella morente ha una compagna stretta che contribuisce alla struttura asimmetrica del materiale espulso.","NASA Hubble","https://science.nasa.gov/mission/hubble/science/explore-the-night-sky/hubble-caldwell-catalog/caldwell-74/",1
"caldwell-C75","NGC 6124 è un ammasso giovane attraversato da estinzione interstellare non uniforme. La polvere arrossa alcuni membri più di altri e può far apparire disomogenea una popolazione nata nello stesso periodo.","Wikipedia","https://en.wikipedia.org/wiki/NGC_6124",1
"caldwell-C76","NGC 6231 è il nucleo della vasta associazione Scorpius OB1 e contiene numerose stelle massicce multiple. Fu probabilmente registrato da Hodierna nel Seicento, molto prima dei grandi cataloghi ottocenteschi.","NASA Hubble","https://science.nasa.gov/mission/hubble/science/explore-the-night-sky/hubble-caldwell-catalog/caldwell-76/",1
"caldwell-C77","Centaurus A è il risultato di una fusione: una fascia di polvere taglia una grande galassia ellittica, mentre il buco nero centrale lancia un getto relativistico osservabile dalle onde radio ai raggi X.","NASA Hubble","https://science.nasa.gov/mission/hubble/science/explore-the-night-sky/hubble-caldwell-catalog/caldwell-77/",1
"caldwell-C78","NGC 6541 è uno dei globulari più concentrati del cielo australe. La forte densità centrale favorisce incontri stellari e rende il nucleo un laboratorio naturale per la dinamica di sistemi antichi.","NASA Hubble","https://science.nasa.gov/mission/hubble/science/explore-the-night-sky/hubble-caldwell-catalog/caldwell-78/",1
"caldwell-C79","In NGC 3201 è stato identificato un candidato buco nero inattivo osservando il moto orbitale della sua compagna visibile. L'ammasso segue inoltre un'orbita retrograda, indizio di una possibile origine esterna.","NASA Hubble","https://science.nasa.gov/mission/hubble/science/explore-the-night-sky/hubble-caldwell-catalog/caldwell-79/",1
"caldwell-C80","Popolazioni stellari diverse e indizi di un buco nero centrale suggeriscono che Omega Centauri potrebbe essere il nucleo superstite di una galassia nana privata delle stelle esterne.","NASA Hubble","https://science.nasa.gov/mission/hubble/science/explore-the-night-sky/hubble-caldwell-catalog/caldwell-80/","1"
"caldwell-C81","NGC 6352 è un globulare relativamente ricco di metalli, associato alle regioni interne della Galassia. La sua chimica differisce da quella dei globulari poveri di elementi pesanti che popolano l'alone remoto.","NASA Hubble","https://science.nasa.gov/mission/hubble/science/explore-the-night-sky/hubble-caldwell-catalog/caldwell-81/",1
"caldwell-C82","Le stelle massicce di NGC 6193 illuminano il bordo brillante della vicina NGC 6188. Fra loro si trova HD 150136, uno dei sistemi stellari multipli più massicci conosciuti nella Via Lattea.","NASA Hubble","https://science.nasa.gov/mission/hubble/science/explore-the-night-sky/hubble-caldwell-catalog/caldwell-82/",1
"caldwell-C83","NGC 4945 nasconde dietro la polvere un nucleo attivo e un intenso starburst. Un maser d'acqua permette di tracciare il gas in orbita molto vicino al buco nero centrale e misurarne la massa.","NASA Hubble","https://science.nasa.gov/mission/hubble/science/explore-the-night-sky/hubble-caldwell-catalog/caldwell-83/",1
"caldwell-C84","NGC 5286 contiene popolazioni con abbondanze di ferro diverse, comportamento raro per un globulare. Potrebbe essere il nucleo superstite di una galassia nana assimilata dalla Via Lattea.","NASA Hubble","https://science.nasa.gov/mission/hubble/science/explore-the-night-sky/hubble-caldwell-catalog/caldwell-84/",1
"caldwell-C85","IC 2391 è un ammasso vicino di circa 50 milioni di anni. Il limite di esaurimento del litio nelle sue stelle meno massicce fornisce un orologio indipendente e preciso per stimarne l'età.","Wikipedia","https://en.wikipedia.org/wiki/IC_2391",1
"caldwell-C86","NGC 6397 è uno dei globulari più vicini e più antichi, con un'età prossima a quella dell'Universo. Il suo nucleo ha subito collasso gravitazionale, concentrando fortemente le stelle verso il centro.","NASA Hubble","https://science.nasa.gov/mission/hubble/science/explore-the-night-sky/hubble-caldwell-catalog/caldwell-86/",1
"caldwell-C87","In NGC 1261 le popolazioni stellari non sono distribuite allo stesso modo: le stelle di seconda generazione risultano più concentrate. La differenza conserva informazioni sulla formazione iniziale e sul successivo rimescolamento dinamico.","NASA Hubble","https://science.nasa.gov/mission/hubble/science/explore-the-night-sky/hubble-caldwell-catalog/caldwell-87/",1
"caldwell-C88","NGC 5823 fu catalogato dall'astronomo scozzese James Dunlop durante le osservazioni australiane del 1826. Ha circa 800 milioni di anni, abbastanza perché le stelle più massicce originarie siano già scomparse.","Wikipedia","https://en.wikipedia.org/wiki/NGC_5823",1
"caldwell-C89","NGC 6087 contiene S Normae, una variabile Cefeide classica. Il fatto che appartenga a un ammasso consente di confrontare pulsazione, distanza ed età con quelle delle altre stelle nate insieme.","NASA Hubble","https://science.nasa.gov/mission/hubble/science/explore-the-night-sky/hubble-caldwell-catalog/caldwell-89/",1
"caldwell-C90","La stella centrale di NGC 2867 è di tipo Wolf-Rayet ricca di carbonio e ossigeno. Il suo spettro espone materiale prodotto nelle fasi nucleari profonde prima che venisse espulso a formare la nebulosa.","NASA Hubble","https://science.nasa.gov/mission/hubble/science/explore-the-night-sky/hubble-caldwell-catalog/caldwell-90/",1
"caldwell-C91","NGC 3532 fu il primo bersaglio ripreso dal telescopio spaziale Hubble nel maggio 1990. Quella prima luce apparve sfocata e contribuì a rivelare il difetto dello specchio poi corretto con la missione di manutenzione.","Wikipedia","https://en.wikipedia.org/wiki/NGC_3532",1
"caldwell-C92","Eta Carinae, dentro la Nebulosa della Carena, sopravvisse alla Grande Eruzione dell'Ottocento. L'evento espulse la Nebulosa Omuncolo e rese per breve tempo la stella una delle più luminose del cielo.","NASA Hubble","https://science.nasa.gov/mission/hubble/science/explore-the-night-sky/hubble-caldwell-catalog/caldwell-92/",1
"caldwell-C93","NGC 6752 è così trasparente fra una stella e l'altra che nelle immagini profonde compaiono galassie molto più lontane dietro l'ammasso. Il campo sovrappone quindi oggetti separati da distanze cosmiche enormi.","NASA Hubble","https://science.nasa.gov/mission/hubble/science/explore-the-night-sky/hubble-caldwell-catalog/caldwell-93/",1
"caldwell-C94","Lo Scrigno di Gioielli deve il nome al contrasto fra stelle azzurre e una supergigante rossa centrale. John Herschel lo paragonò a un prezioso gioiello colorato osservato attraverso il telescopio.","NASA Hubble","https://science.nasa.gov/mission/hubble/science/explore-the-night-sky/hubble-caldwell-catalog/caldwell-94/",1
"caldwell-C95","NGC 6025 è un ammasso giovane e relativamente compatto del cielo australe. Le stelle più luminose tracciano una figura a cuneo, mentre i membri meno appariscenti estendono il gruppo ben oltre la sagoma visuale.","Wikipedia","https://en.wikipedia.org/wiki/NGC_6025",1
"caldwell-C96","NGC 2516 è chiamato Alveare del Sud per la somiglianza con M44. La sua popolazione ricca e vicina comprende stelle chimicamente peculiari, utili per studiare diffusione e campi magnetici negli astri giovani.","NASA Hubble","https://science.nasa.gov/mission/hubble/science/explore-the-night-sky/hubble-caldwell-catalog/caldwell-96/",1
"caldwell-C97","Le osservazioni di NGC 3766 hanno rivelato una classe di variabili che non rientrava nei modelli tradizionali. Molte ruotano rapidamente: l'inclinazione e la rotazione sembrano decisive per spiegare le deboli pulsazioni.","Wikipedia","https://en.wikipedia.org/wiki/NGC_3766",1
"caldwell-C98","NGC 4609 appare proiettato contro la Nebulosa Sacco di Carbone, molto più vicina. La polvere scura assorbe e arrossa la luce dell'ammasso retrostante, trasformando un allineamento in uno strumento per misurare l'estinzione.","Wikipedia","https://en.wikipedia.org/wiki/NGC_4609",1
"caldwell-C99","Il Sacco di Carbone non emette luce: è una nube vicina che oscura la Via Lattea. Nelle tradizioni aborigene australiane forma la testa dell'Emù nel cielo, una costellazione disegnata dagli spazi scuri anziché dalle stelle.","NASA Hubble","https://science.nasa.gov/mission/hubble/science/explore-the-night-sky/hubble-caldwell-catalog/caldwell-99/",1
"caldwell-C100","IC 2944 contiene i globuli di Thackeray, dense isole di polvere scura stagliate contro l'idrogeno luminoso. La radiazione delle stelle vicine li sta erodendo e potrebbe impedire ad alcuni di collassare in nuove stelle.","NASA Hubble","https://science.nasa.gov/mission/hubble/science/explore-the-night-sky/hubble-caldwell-catalog/caldwell-100/",1
"caldwell-C101","NGC 6744 è uno degli analoghi più convincenti della Via Lattea: grande spirale barrata con bracci aperti e una piccola compagna. Il suo disco, però, si estende per quasi il doppio del diametro della nostra Galassia.","NASA Hubble","https://science.nasa.gov/mission/hubble/science/explore-the-night-sky/hubble-caldwell-catalog/caldwell-101/",1
"caldwell-C102","IC 2602 è detto Pleiadi del Sud, ma è più vicino e più giovane delle Pleiadi boreali. La brillante Theta Carinae domina una popolazione visibile anche a occhio nudo in un campo molto ampio.","Wikipedia","https://en.wikipedia.org/wiki/IC_2602",1
"caldwell-C103","La Tarantola è la più grande regione di formazione stellare del Gruppo Locale. Se fosse alla distanza della Nebulosa di Orione, proietterebbe ombre; nelle sue vicinanze esplose anche la supernova SN 1987A.","NASA Hubble","https://science.nasa.gov/mission/hubble/science/explore-the-night-sky/hubble-caldwell-catalog/caldwell-103/",1
"caldwell-C104","NGC 362 sembra vicino alla Piccola Nube di Magellano, ma appartiene alla Via Lattea ed è molto più vicino. È relativamente ricco di metalli e qualche miliardo di anni più giovane di molti globulari classici.","NASA Hubble","https://science.nasa.gov/mission/hubble/science/explore-the-night-sky/hubble-caldwell-catalog/caldwell-104/",1
"caldwell-C105","NGC 4833 è osservato attraverso una regione polverosa che ne attenua la luce. L'orbita lo porta ripetutamente nel disco galattico, dove gli urti mareali possono avergli sottratto una parte consistente della massa originaria.","NASA Hubble","https://science.nasa.gov/mission/hubble/science/explore-the-night-sky/hubble-caldwell-catalog/caldwell-105/",1
"caldwell-C106","In 47 Tucanae le stelle più massicce migrano verso il centro mentre quelle leggere si spostano all'esterno. La distribuzione delle blue straggler funziona come un orologio dinamico che misura quanto l'ammasso si sia rimescolato.","NASA Hubble","https://science.nasa.gov/mission/hubble/science/explore-the-night-sky/hubble-caldwell-catalog/caldwell-106/",1
"caldwell-C107","NGC 6101 mostra sorprendentemente poca segregazione per massa, nonostante l'età. Una popolazione di buchi neri stellari trattenuti nell'ammasso potrebbe averne rallentato l'evoluzione dinamica interna.","NASA Hubble","https://science.nasa.gov/mission/hubble/science/explore-the-night-sky/hubble-caldwell-catalog/caldwell-107/",1
"caldwell-C108","NGC 4372 si trova dietro la polvere del Sacco di Carbone e appare fortemente arrossato. È un globulare molto povero di metalli, una reliquia delle prime fasi di formazione della Via Lattea.","NASA Hubble","https://science.nasa.gov/mission/hubble/science/explore-the-night-sky/hubble-caldwell-catalog/caldwell-108/",1
"caldwell-C109","NGC 3195 è una delle nebulose planetarie più meridionali accessibili agli osservatori. La sua struttura allungata e i flussi ad alta velocità indicano che l'espulsione della stella centrale non è stata sferica.","NASA Hubble","https://science.nasa.gov/mission/hubble/science/explore-the-night-sky/hubble-caldwell-catalog/caldwell-109/",1
"ngc-NGC292","La Piccola Nube di Magellano è una galassia nana vicina e luminosa. Nella sua regione Wing la scarsità di elementi pesanti riproduce condizioni tipiche dell'Universo giovane, permettendo di studiare la nascita stellare in un ambiente diverso dalla Via Lattea.","NASA Hubble","https://science.nasa.gov/asset/hubble/taken-under-the-wing-of-the-small-magellanic-cloud/",1
"ngc-NGC613","NGC 613 ospita un buco nero supermassiccio stimato circa dieci volte più massiccio di quello della Via Lattea. Attorno, una struttura anulare alimenta intensa formazione stellare e una brillante emissione radio.","NASA Hubble","https://science.nasa.gov/missions/hubble/hubble-sees-a-spiral-galaxys-brights-and-darks/",1
"ngc-NGC660","L'anello di NGC 660 ruota su un piano inclinato di circa 45 gradi rispetto al disco principale. È probabilmente il residuo di un incontro galattico avvenuto circa un miliardo di anni fa.","NASA Chandra","https://science.nasa.gov/missions/chandra/galactic-gems-glisten-in-new-gallery-from-nasas-chandra/",1
"ngc-NGC772","La piccola compagna NGC 770 esercita una trazione mareale su NGC 772. Il risultato è un braccio molto allungato e asimmetrico, tanto caratteristico da far classificare la galassia come peculiare.","NASA Hubble","https://science.nasa.gov/missions/hubble/hubble-spots-a-curious-spiral/",1
"ngc-NGC925","In NGC 925 la barra non coincide perfettamente con il centro dinamico e i due lati della galassia sono molto diversi. La formazione stellare si comporta più come in una galassia irregolare che in una spirale ordinaria.","arXiv","https://arxiv.org/abs/astro-ph/0004219",1
"ngc-NGC1023","Hubble ha individuato in NGC 1023 due popolazioni insolite di ammassi aperti: 81 sistemi antichi e longevi e 27 ammassi giovani e azzurri, probabilmente legati alla piccola compagna NGC 1023A.","NASA Hubble","https://science.nasa.gov/missions/hubble/hubble-focuses-on-a-large-lenticular/",1
"ngc-NGC1055","Il disco di NGC 1055 è deformato e potrebbe essere fino al 15 per cento più grande di quello della Via Lattea. La curvatura è probabilmente legata all'interazione con la vicina M77.","ESO","https://www.eso.org/public/news/eso1707/",1
"ngc-NGC1232","Le immagini del VLT separano nettamente le popolazioni di NGC 1232: stelle più vecchie e rossastre al centro, stelle giovani e azzurre nei bracci. Accanto compare una piccola compagna dalla curiosa forma a theta.","ESO","https://www.eso.org/public/images/eso9845d/",1
"ngc-NGC1300","All'interno della grande barra di NGC 1300 si nasconde una seconda struttura a spirale, larga circa 3.300 anni luce. È una rara spirale dentro la spirale, avvolta attorno al nucleo.","NASA Hubble","https://science.nasa.gov/asset/hubble/spiral-galaxy-ngc-1300/",1
"ngc-NGC1313","NGC 1313 forma stelle a ritmo elevato pur essendo isolata e priva di una compagna evidente che inneschi lo starburst. Il suo centro dinamico è spostato rispetto alla barra e ospita anche due sorgenti X ultraluminose.","ESO","https://www.eso.org/public/news/eso0643/",1
"ngc-NGC1316","Archi, anelli e sottili correnti stellari attorno a NGC 1316 sono le cicatrici di antiche fusioni. Le corsie di polvere nel suo interno confermano che questa grande lenticolare ha inglobato galassie ricche di gas.","ESO","https://www.eso.org/public/news/eso1734/",1
"ngc-NGC1365","La barra di NGC 1365 non è soltanto decorativa: incanala gas verso le regioni centrali e alimenta nuova formazione stellare. Il nucleo ospita inoltre un buco nero supermassiccio attivo.","NASA Hubble","https://science.nasa.gov/asset/hubble/barred-spiral-galaxy-ngc-1365/",1
"ngc-NGC1398","I bracci di NGC 1398 non partono direttamente dal nucleo, ma dalle estremità di una barra rettilinea di stelle. Le chiazze rosate sparse più all'esterno segnano regioni dove stanno nascendo nuove stelle.","ESO","https://www.eso.org/public/images/potw1801a/",1
"ngc-NGC1433","ALMA ha rivelato nel centro di NGC 1433 un deflusso molecolare lungo circa 150 anni luce. Al momento della scoperta era il più piccolo flusso di questo tipo osservato fuori dalla Via Lattea.","ALMA Observatory","https://www.almaobservatory.org/en/press-releases/alma-probes-mysteries-of-jets-from-giant-black-holes/",1
"ngc-NGC1512","L'incontro con la nana NGC 1510 ha distorto l'enorme struttura esterna di NGC 1512 e ha acceso nuova formazione stellare. Le due galassie sono separate da appena circa 68.000 anni luce.","NASA GALEX","https://science.nasa.gov/photojournal/triple-scoop-from-galaxy-hunter/",1
"ngc-NGC1532","La piccola ellittica NGC 1531 sta deformando gravitazionalmente la più grande NGC 1532. Un braccio incurvato, pennacchi e nuove stelle massicce rendono visibile questo lento balletto galattico.","ESO","https://www.eso.org/public/images/ngc1532/",1
"ngc-NGC1566","NGC 1566 fa parte del programma PHANGS, che segue l'intero ciclo della formazione stellare con telescopi diversi. Nell'infrarosso Webb attraversa la polvere e mette in evidenza la rete di gas che alimenta i giovani ammassi.","NASA Webb","https://science.nasa.gov/asset/webb/webb-and-hubbles-views-of-spiral-galaxy-ngc-1566/",1
"ngc-NGC1672","NGC 1672 riunisce molte sorgenti energetiche: un nucleo di Seyfert, regioni di nascita stellare alle estremità della barra e sorgenti X compatte. Non tutta la sua luce intensa proviene quindi dallo stesso processo.","NASA Hubble","https://science.nasa.gov/asset/hubble/hubbles-view-of-barred-spiral-galaxy-ngc-1672/",1
"ngc-NGC1808","Nel centro di NGC 1808 una piccola barra stellare ruota come sistema dinamicamente separato dalla barra maggiore. Le osservazioni infrarosse hanno trovato anche una popolazione giovane di stelle in un disco nucleare.","ESO","https://eso.org/public/news/eso0128/",1
"ngc-NGC2683","Il soprannome Galassia UFO deriva dal disco quasi di taglio, simile a un disco volante. William Herschel la scoprì nel 1788; oggi Hubble mostra quanto la polvere ne scolpisca il profilo.","ESA Hubble","https://esahubble.org/images/potw1213a/",1
"ngc-NGC2841","NGC 2841 è una spirale flocculenta, formata da molti segmenti di braccio invece di due grandi spirali continue. Ha anche un tasso di formazione stellare insolitamente basso: le stelle giovani hanno disperso buona parte del gas circostante.","NASA Hubble","https://science.nasa.gov/asset/hubble/spiral-galaxy-ngc-2841/",1
"ngc-NGC2903","Nonostante sia più luminosa di molti oggetti Messier, NGC 2903 sfuggì al catalogo di Charles Messier. La sua barra convoglia materiale verso il centro, dove alimenta una vivace regione di formazione stellare.","ESA Hubble","https://esahubble.org/news/heic0102/",1
"ngc-NGC2976","Le interazioni con le grandi galassie del gruppo di M81 hanno sottratto gas a NGC 2976. La formazione stellare si è già spenta nelle regioni esterne e quella centrale potrebbe esaurirsi in poche centinaia di milioni di anni.","ESA Hubble","https://esahubble.org/images/opo1005a/",1
"ngc-NGC2997","NGC 2997 è un esempio particolarmente regolare di spirale di tipo Sc. I suoi due bracci dominanti, pur ramificandosi, possono essere seguiti ciascuno per un giro completo attorno al centro.","ESO","https://www.eso.org/public/images/ngc_2997/",1
"ngc-NGC3077","NGC 3077 è unita a M81 e M82 da un ponte diffuso di gas strappato durante incontri gravitazionali. Hubble ha trovato in quel materiale orfano giovani ammassi stellari: le collisioni possono accendere stelle anche fuori dai dischi galattici.","NASA Hubble","https://science.nasa.gov/asset/hubble/ground-based-view-of-m81-m82-group/",1
"ngc-NGC3184","Immagini profonde hanno trovato oltre mille piccoli nodi simili ad ammassi stellari oltre il raggio ottico convenzionale di NGC 3184. Il disco di formazione stellare continua quindi molto più lontano di quanto mostra il profilo brillante.","arXiv","https://arxiv.org/abs/0906.1211",1
"ngc-NGC3344","NGC 3344 possiede sia un anello interno sia uno esterno, oltre a una barra appena percettibile. Le stelle dell'anello più lontano mostrano inoltre moti inattesi rispetto alla rotazione ordinata del disco.","NASA Hubble","https://science.nasa.gov/missions/hubble/hubble-sees-galaxy-in-a-spin/",1
"ngc-NGC3521","I bracci discontinui e lanosi di NGC 3521 le valgono la classificazione flocculenta e il soprannome Galassia Bolla. Invece di una coppia di bracci grand design, il disco è composto da molti frammenti stellari e polverosi.","NASA Hubble","https://science.nasa.gov/missions/hubble/hubble-shears-a-woolly-galaxy-rggrk/",1
"ngc-NGC3621","NGC 3621 è quasi interamente disco e non possiede il rigonfiamento centrale normalmente associato ai grandi buchi neri. Eppure il suo nucleo mostra attività compatibile con un buco nero in accrescimento.","ESO","https://www.eso.org/public/images/potw1148a/",1
"ngc-NGC3628","Le interazioni nel Tripletto del Leone hanno strappato a NGC 3628 una coda mareale lunga circa 300.000 anni luce. Al suo interno si trovano giovani ammassi azzurri e regioni dove continuano a nascere stelle.","NASA APOD","https://science.nasa.gov/image-article/apod-2007-july-27-the-tidal-tail-of-ngc-3628/",1
"ngc-NGC3923","NGC 3923 mostra più di venti gusci stellari concentrici, tra i sistemi più ricchi e simmetrici conosciuti. Sono probabilmente onde prodotte quando la galassia ha inglobato una compagna più piccola.","ESA Hubble","https://esahubble.org/images/potw1519a/",1
"ngc-NGC4214","In NGC 4214 convivono nubi ancora in collasso, ammassi neonati e cavità scavate dalle stelle più massicce. Questa varietà, unita alla relativa vicinanza, ne fa un laboratorio per ricostruire diverse fasi della nascita stellare.","NASA Hubble","https://science.nasa.gov/missions/hubble/galaxy-ngc-4214-a-star-formation-laboratory/",1
"ngc-NGC4216","Attorno a NGC 4216 si intrecciano deboli correnti, anelli e pennacchi prodotti dalla distruzione di galassie nane. Una delle strutture sembra persino provenire da un satellite di un altro satellite.","arXiv","https://arxiv.org/abs/1302.6611",1
"ngc-NGC4395","NGC 4395 non ha un bulge classico, ma ospita ugualmente un nucleo di Seyfert. Il suo buco nero, stimato intorno a diecimila masse solari, è tra i più piccoli conosciuti al centro di una galassia.","NASA Hubble","https://science.nasa.gov/missions/hubble/hubble-gazes-at-the-home-of-an-enormous-black-hole/",1
"ngc-NGC4414","Le Cefeidi di NGC 4414 furono osservate ripetutamente da Hubble per misurarne con precisione la distanza. Quel gradino della scala cosmica contribuì a determinare il tasso di espansione e l'età dell'Universo.","NASA Hubble","https://science.nasa.gov/missions/hubble/magnificent-details-in-a-dusty-spiral-galaxy/",1
"ngc-NGC4490","NGC 4490 e NGC 4485 si sono attraversate gravitazionalmente e sono tuttora unite da un ponte di gas. L'incontro ha deformato la Galassia Bozzolo e innescato ondate di formazione stellare in entrambe.","ESA Hubble","https://esahubble.org/images/heic1716a/",1
"ngc-NGC4526","Nel centro di NGC 4526 un disco di gas ruota fino a circa 250 chilometri al secondo attorno a un buco nero di circa 450 milioni di masse solari. La galassia ha ospitato anche due supernove osservate.","NASA Hubble","https://science.nasa.gov/centers-and-facilities/goddard/hubble-views-the-whirling-disk-of-ngc-4526/",1
"ngc-NGC4535","Il soprannome Galassia Perduta nasce dal contrasto fra le fotografie ricche di bracci e l'apparenza quasi fantasma nei piccoli telescopi. Proprio il suo disco ospita però numerosi vivai stellari studiati dal programma PHANGS.","NASA Hubble","https://science.nasa.gov/missions/hubble/hubble-takes-portrait-of-the-a-lost-galaxy/",1
"ngc-NGC4654","La forma sbilanciata di NGC 4654 non si spiega con un solo meccanismo. I modelli riproducono insieme stelle e lunga coda di gas soltanto combinando un passaggio vicino a NGC 4639 con la pressione del mezzo dell'ammasso della Vergine.","arXiv","https://arxiv.org/abs/astro-ph/0211321",1
"ngc-NGC4696","Il buco nero centrale di NGC 4696 attraversa cicli di attività ogni cinque-dieci milioni di anni. Le eruzioni gonfiano cavità e generano onde d'urto nel gas caldo dell'ammasso del Centauro.","Chandra X-ray Observatory","https://www.chandra.harvard.edu/photo/2017/ngc4696/",1
"ngc-NGC4725","NGC 4725 è una rarità morfologica: possiede un solo braccio a spirale dominante invece dei due o più comuni. Quel braccio si avvolge attorno a una barra centrale formando un anello ricco di nuove stelle.","NASA Chandra","https://science.nasa.gov/missions/chandra/galactic-gems-glisten-in-new-gallery-from-nasas-chandra/",1
"ngc-NGC4753","Le corsie di polvere contorte di NGC 4753 conservano la geometria di una fusione con una galassia nana avvenuta circa 1,3 miliardi di anni fa. La stessa galassia ha ospitato due supernove di tipo Ia.","NASA Hubble","https://science.nasa.gov/missions/hubble/hubble-views-cosmic-dust-lanes/",1
"ngc-NGC4762","Vista di taglio, NGC 4762 sembra una semplice lama; studiandone la struttura gli astronomi l'hanno riclassificata da spirale barrata a lenticolare. È un buon esempio di quanto l'orientamento possa nascondere la vera forma di una galassia.","ESA Hubble","https://esahubble.org/images/potw1443a/",1
"ngc-NGC5068","NGC 5068 contiene migliaia di regioni di formazione stellare e almeno 110 stelle Wolf-Rayet, astri massicci in una breve fase evolutiva. Eppure il suo ampio disco ha luminosità superficiale abbastanza bassa da renderla difficile all'occhio.","NASA Hubble","https://science.nasa.gov/missions/hubble/hubbles-multi-wavelength-view-of-recently-released-webb-image/",1
"ngc-NGC5253","NGC 5253 è insieme una nana compatta azzurra e una galassia starburst. La densa nebulosa centrale viene consumata da ammassi di stelle massicce formati a un ritmo eccezionale per una galassia così piccola.","ESA Hubble","https://esahubble.org/images/potw2426a/",1
"ngc-NGC5907","La fascia di polveri di NGC 5907 è tanto marcata da aver fatto scambiare i due lati della galassia per oggetti distinti. Per questo lo stesso sistema entrò nel New General Catalogue con due numeri: NGC 5906 e NGC 5907.","NASA Spitzer","https://www.spitzer.caltech.edu/image/sig05-002a-ngc-5907-in-the-infrared",1
"ngc-NGC6503","NGC 6503 vive sul bordo del Vuoto Locale, una regione poverissima di galassie larga almeno 150 milioni di anni luce. Il suo disco misura soltanto circa un terzo di quello della Via Lattea.","NASA Hubble","https://science.nasa.gov/missions/hubble/lonely-galaxy-lost-in-space/",1
"ngc-NGC7217","NGC 7217 possiede un anello nucleare, uno interno e uno esterno pur non mostrando una forte barra. L'anello esterno contiene circa due terzi dell'idrogeno neutro della galassia ed è sede di formazione stellare intensa.","IAA-CSIC","https://archive.iaa.csic.es/publications/3-rings-isolated-galaxy-ngc-7217",1
"ngc-NGC7424","Dopo la supernova 2001ig, Hubble riuscì a isolare la stella compagna sopravvissuta. È una delle prove più chiare che alcune supernove perdono gran parte dell'involucro a causa dell'interazione in un sistema binario.","NASA Hubble","https://science.nasa.gov/asset/hubble/compass-image-for-ngc-7424/",1
"ngc-NGC7793","Un sistema binario in NGC 7793 contiene un buco nero stellare i cui getti stanno gonfiando una bolla di gas caldo larga circa mille anni luce. È una scala enorme rispetto all'oggetto compatto che la alimenta.","ESA Hubble","https://esahubble.org/images/potw1438a/",1
"ngc-NGC404","NGC 404 sembrava una lenticolare tranquilla, ma l'ultravioletto di GALEX ha rivelato un anello esterno dove stanno nascendo nuove stelle. Il bagliore di Mirach, utile per trovarla al telescopio, ne rende invece difficile lo studio nelle immagini visibili.","NASA Science","https://science.nasa.gov/photojournal/ghost-of-mirach-rears-its-spooky-head/",1
"ngc-NGC1156","In NGC 1156 alcune sacche di gas ruotano nel verso opposto al resto della galassia. Questa anomalia suggerisce che la nana, oggi molto isolata, abbia subito in passato un incontro o un'acquisizione di materia.","ESA Hubble","https://esahubble.org/images/potw1927a/",1
"ngc-NGC1266","NGC 1266 è una rara galassia post-starburst in transizione: una fusione minore avvenuta circa 500 milioni di anni fa ha alimentato il nucleo, ma potenti flussi di gas stanno ora soffocando la nascita di nuove stelle.","NASA Hubble","https://science.nasa.gov/missions/hubble/hubble-sights-galaxy-in-transition/",1
"ngc-NGC1511","Un ponte di idrogeno collega NGC 1511 alla piccola NGC 1511B. Code, anelli e pennacchi indicano che l'interazione ha rimescolato il gruppo e potrebbe aver distrutto quasi del tutto un terzo membro.","ESA Hubble","https://esahubble.org/images/potw2545a/",1
"ngc-NGC1559","Pur non avendo una compagna vicina, NGC 1559 ha prodotto quattro supernove osservate tra il 1984 e il 2009. Per una galassia relativamente isolata è una sequenza notevole, coerente con la sua vivace formazione stellare.","NASA Hubble","https://science.nasa.gov/missions/hubble/hubbles-lonely-firework-display/",1
"ngc-NGC1705","Il grande ammasso al centro di NGC 1705 si formò durante un'intensa esplosione di nascite stellari iniziata circa 30 milioni di anni fa. I venti delle stelle giovani hanno poi espulso parte del gas della piccola galassia.","ESA Hubble","https://esahubble.org/images/heic0302a/",1
"ngc-NGC1792","La distribuzione asimmetrica delle giovani stelle di NGC 1792 conserva la traccia dell'interazione con la vicina NGC 1808. Il passaggio gravitazionale ha compresso il gas e acceso nuova formazione stellare soprattutto su un lato del disco.","ESA Hubble","https://esahubble.org/images/potw2548a/",1
"ngc-NGC1961","Il singolare braccio largo di NGC 1961 non è la sua unica particolarità: nella galassia sono state osservate quattro supernove in appena tre decenni. Il disco deformato segnala una storia dinamica ancora non del tutto chiarita.","ESA Hubble","https://esahubble.org/images/potw2517a/",1
